utterance_id,token_index,error_type,source_word,source_word_length,destination_word,destination_word_length
n000263-fn000691-378.8542-380.6895,0,deletion,lie,3,<del>,<del>
n000263-fn000691-378.8542-380.6895,1,substitution,lij,3,live,4
n000263-fn000691-380.9875-381.5953,0,insertion,<ins>,<ins>,die,3
n000263-fn000691-380.9875-381.5953,1,substitution,liersje,7,is,2
n000263-fn000691-382.8705-384.2218,0,substitution,leides,6,rijders,7
n000263-fn000691-392.7476-393.5341,0,substitution,in,2,één,3
n000263-fn000691-394.1419-396.1918,0,deletion,lei,3,<del>,<del>
n000263-fn000691-394.1419-396.1918,1,substitution,leidjes,7,ladies,6
n000263-fn000691-40.7030-42.6712,1,substitution,één,3,een,3
n000263-fn000691-416.2457-418.9922,0,substitution,onrijme,7,onreine,7
n000263-fn000691-423.0681-425.0941,0,deletion,m,1,<del>,<del>
n000263-fn000691-429.9373-431.2596,0,insertion,<ins>,<ins>,appel,5
n000263-fn000691-429.9373-431.2596,1,substitution,appels,6,is,2
n000263-fn000691-432.5161-435.4121,3,substitution,deuk,4,duik,4
n000263-fn000691-442.1979-442.8534,0,substitution,sta,3,staat,5
n000263-fn000691-442.8534-444.9270,4,substitution,één,3,een,3
n000263-fn000691-444.9270-446.4168,0,deletion,bagage,6,<del>,<del>
n000263-fn000691-444.9270-446.4168,1,substitution,letten,6,bagageleider,12
n000263-fn000691-449.5630-452.0227,1,substitution,één,3,een,3
n000263-fn000691-449.5630-452.0227,3,substitution,trui,4,trouw,5
n000263-fn000691-453.3808-455.7410,4,substitution,trui,4,trouw,5
n000263-fn000691-460.3339-463.0273,3,substitution,mij,3,mijn,4
n000263-fn000691-460.3339-463.0273,5,substitution,fietst,6,fiets,5
n000263-fn000691-470.7665-472.8402,2,substitution,al,2,wel,3
n000263-fn000691-470.7665-472.8402,4,substitution,half,4,twee,4
n000263-fn000691-470.7665-472.8402,5,substitution,drie,4,dertig,6
n000263-fn000691-477.3020-479.2208,0,insertion,<ins>,<ins>,het,3
n000263-fn000691-477.3020-479.2208,1,substitution,etalage,7,lachje,6
n000263-fn000691-487.9372-488.9264,1,substitution,juf,3,jeugd,5
n000263-fn000691-488.9264-490.6545,0,substitution,juffr,5,juffrouw,8
n000263-fn000691-488.9264-490.6545,1,substitution,juf,3,juffrouw,8
n000263-fn000691-49.3000-51.5884,5,substitution,kun,3,kunt,4
n000263-fn000691-494.2682-496.3181,1,substitution,één,3,een,3
n000263-fn000691-498.3086-499.4524,0,substitution,één,3,een,3
n000263-fn000691-503.9738-505.9641,0,insertion,<ins>,<ins>,wil,3
n000263-fn000691-503.9738-505.9641,1,substitution,wilde,5,de,2
n000263-fn000691-506.9175-508.6217,0,substitution,kuilen,6,kouden,6
n000263-fn000691-516.4086-519.1884,0,substitution,kwam,4,kom,3
n000263-fn000691-516.4086-519.1884,5,substitution,de,2,te,2
n000263-fn000691-521.2502-522.0010,0,substitution,jezus,5,jesus,5
n000263-fn000691-526.0815-527.4878,0,insertion,<ins>,<ins>,had,3
n000263-fn000691-526.0815-527.4878,1,substitution,hadden,6,je,2
n000263-fn000691-530.9558-532.9818,4,substitution,half,4,twee,4
n000263-fn000691-530.9558-532.9818,5,substitution,drie,4,dertig,6
n000263-fn000691-543.1330-544.5750,2,substitution,heel,4,hel,3
n000263-fn000691-545.5342-548.3649,0,substitution,ouderwets,9,ouderwet,8
n000263-fn000691-545.5342-548.3649,2,substitution,past,4,pas,3
n000263-fn000691-548.7866-550.8126,0,substitution,één,3,een,3
n000263-fn000691-55.9766-57.6745,0,deletion,verkro,6,<del>,<del>
n000263-fn000691-564.0935-566.7631,0,substitution,warm,4,warme,5
n000263-fn000691-567.3397-568.1382,0,substitution,lusten,6,rusten,6
n000263-fn000691-568.7460-569.6399,0,substitution,door,4,doei,4
n000263-fn000691-568.7460-569.6399,1,substitution,jouw,4,jou,3
n000263-fn000691-585.3804-586.9417,0,substitution,opruiming,9,opruimen,8
n000263-fn000691-593.6678-595.5032,0,substitution,één,3,een,3
n000263-fn000691-595.5032-597.4696,0,substitution,stuurman,8,steurman,8
n000263-fn000691-595.5032-597.4696,2,substitution,het,3,een,3
n000263-fn000691-598.0536-599.0070,0,substitution,dein,4,deen,4
n000263-fn000691-603.2066-604.7678,0,substitution,kapserzen,9,kapschuur,9
n000263-fn000691-607.0083-609.0464,2,substitution,één,3,een,3
n000263-fn000691-61.2901-62.4739,0,deletion,of,2,<del>,<del>
n000263-fn000691-61.2901-62.4739,1,substitution,een,3,over,4
n000263-fn000691-615.7725-618.6373,1,substitution,ziet,4,zit,3
n000263-fn000691-624.0241-625.8760,2,insertion,<ins>,<ins>,het,3
n000263-fn000691-629.6300-631.2985,0,substitution,lekkage,7,lekker,6
n000263-fn000691-632.0063-633.7344,0,substitution,dure,4,duren,5
n000263-fn000691-638.5491-640.6585,0,substitution,geduldig,8,geduld,6
n000263-fn000691-650.3918-652.5497,1,deletion,een,3,<del>,<del>
n000263-fn000691-653.3363-654.3731,0,substitution,varage,6,fraage,6
n000263-fn000691-660.1236-662.3268,0,deletion,ge,2,<del>,<del>
n000263-fn000691-660.1236-662.3268,1,substitution,bruikt,6,gebruikt,8
n000263-fn000691-664.9487-666.7959,2,deletion,prem,4,<del>,<del>
n000263-fn000691-681.2971-682.7153,1,substitution,huren,5,huilen,6
n000263-fn000691-684.8913-687.5309,2,substitution,ene,3,een,3
n000263-fn000691-688.6489-689.2229,0,substitution,huh,3,hm,2
n000263-fn000691-69.1863-71.6734,3,deletion,ding,4,<del>,<del>
n000263-fn000691-69.1863-71.6734,4,substitution,nee,3,dingen,6
n000263-fn000691-692.0736-693.8863,0,substitution,tot,3,dat,3
n000263-fn000691-704.6407-706.1662,0,deletion,negatief,8,<del>,<del>
n000263-fn000691-704.6407-706.1662,1,substitution,vieren,6,vier,4
n000263-fn000691-709.4782-711.2328,0,insertion,<ins>,<ins>,tegen,5
n000263-fn000691-709.4782-711.2328,1,substitution,neggentieren,12,dieren,6
n000263-fn000691-713.4998-715.8909,0,deletion,en,2,<del>,<del>
n000263-fn000691-713.4998-715.8909,2,deletion,uit,3,<del>,<del>
n000263-fn000691-713.4998-715.8909,3,substitution,de,2,oude,4
n000263-fn000691-713.4998-715.8909,4,substitution,notten,6,noten,5
n000263-fn000691-716.3211-717.4243,0,deletion,weet,4,<del>,<del>
n000263-fn000691-716.3211-717.4243,1,substitution,niet,4,green,5
n000263-fn000691-724.8255-727.1971,0,deletion,uit,3,<del>,<del>
n000263-fn000691-724.8255-727.1971,1,deletion,ge,2,<del>,<del>
n000263-fn000691-724.8255-727.1971,2,substitution,spippeld,8,uitgepiepeld,12
n000263-fn000691-80.5022-81.3631,1,substitution,de,2,the,3
n000263-fn000691-83.1686-85.2299,3,substitution,verkoops,8,verkoop,7
n000263-fn000691-91.7184-93.4568,2,deletion,ja,2,<del>,<del>
n000264-fn000694-101.1098-103.7640,0,substitution,heel,4,hele,4
n000264-fn000694-101.1098-103.7640,2,substitution,als,3,alles,5
n000264-fn000694-105.8744-108.3766,2,substitution,tweedehandes,12,tweedehands,11
n000264-fn000694-112.9629-114.2593,2,substitution,betaalt,7,betaald,7
n000264-fn000694-120.1898-122.2272,0,deletion,zo,2,<del>,<del>
n000264-fn000694-120.1898-122.2272,1,substitution,alles,5,zoals,5
n000264-fn000694-132.7483-134.3988,2,substitution,en,2,een,3
n000264-fn000694-134.3988-135.7781,1,substitution,'s,2,s,1
n000264-fn000694-134.3988-135.7781,2,substitution,avonds,6,avond,5
n000264-fn000694-142.5007-143.3274,0,substitution,aan,3,en,2
n000264-fn000694-146.3879-147.8830,0,substitution,verstuurt,9,verstuurd,9
n000264-fn000694-147.8830-149.9762,3,substitution,en,2,een,3
n000264-fn000694-150.4910-151.6696,0,substitution,pakke,5,pakje,5
n000264-fn000694-150.4910-151.6696,1,substitution,pakket,6,pakje,5
n000264-fn000694-158.6219-161.0068,0,substitution,allerlee,8,allerlei,8
n000264-fn000694-164.6133-167.4516,4,substitution,stad,4,staat,5
n000264-fn000694-17.8234-19.8489,1,deletion,nederlan,8,<del>,<del>
n000264-fn000694-17.8234-19.8489,2,substitution,ders,4,nederlanders,12
n000264-fn000694-173.2041-174.6197,0,substitution,ambut,5,ambacht,7
n000264-fn000694-174.6197-176.3988,0,insertion,<ins>,<ins>,ik,2
n000264-fn000694-174.6197-176.3988,1,insertion,<ins>,<ins>,heb,3
n000264-fn000694-174.6197-176.3988,2,insertion,<ins>,<ins>,het,3
n000264-fn000694-174.6197-176.3988,3,substitution,amboten,7,in,2
n000264-fn000694-177.3396-178.2250,0,insertion,<ins>,<ins>,je,2
n000264-fn000694-177.3396-178.2250,1,insertion,<ins>,<ins>,hebt,4
n000264-fn000694-177.3396-178.2250,2,insertion,<ins>,<ins>,het,3
n000264-fn000694-177.3396-178.2250,3,substitution,bote,4,niet,4
n000264-fn000694-178.2250-179.3328,0,substitution,ambotenaren,11,ambtenaren,10
n000264-fn000694-185.2899-187.4551,2,substitution,houde,5,houdt,5
n000264-fn000694-187.8326-190.7208,1,insertion,<ins>,<ins>,zorg,4
n000264-fn000694-187.8326-190.7208,2,substitution,zorget,6,het,3
n000264-fn000694-187.8326-190.7208,5,deletion,sta,3,<del>,<del>
n000264-fn000694-191.1497-193.3865,1,substitution,fietspa,7,fits,4
n000264-fn000694-191.1497-193.3865,2,substitution,badden,6,button,6
n000264-fn000694-194.6476-196.3605,1,substitution,zorget,6,zorgend,7
n000264-fn000694-20.4503-22.9272,1,substitution,elke,4,elk,3
n000264-fn000694-201.3996-203.6588,0,substitution,volge,5,volgende,8
n000264-fn000694-213.5368-215.2213,1,substitution,en,2,een,3
n000264-fn000694-213.5368-215.2213,2,substitution,balee,5,ballet,6
n000264-fn000694-234.4567-235.8240,1,substitution,plaats,6,platen,6
n000264-fn000694-239.8990-241.1720,0,substitution,sommes,6,soms,4
n000264-fn000694-242.5103-244.0460,0,deletion,noe,3,<del>,<del>
n000264-fn000694-249.8143-252.1307,4,substitution,beurt,5,deur,4
n000264-fn000694-25.0314-27.4263,0,substitution,een,3,en,2
n000264-fn000694-256.1616-258.0792,0,substitution,aan,3,en,2
n000264-fn000694-256.1616-258.0792,2,substitution,beurt,5,buurt,5
n000264-fn000694-259.5550-261.5398,0,substitution,en,2,een,3
n000264-fn000694-274.4921-276.5884,3,deletion,v,1,<del>,<del>
n000264-fn000694-276.5884-278.5704,0,substitution,woord,5,wordt,5
n000264-fn000694-276.5884-278.5704,2,substitution,gezin,5,gezien,6
n000264-fn000694-278.5704-280.8781,1,substitution,gezin,5,gezien,6
n000264-fn000694-278.5704-280.8781,3,deletion,uit,3,<del>,<del>
n000264-fn000694-278.5704-280.8781,4,substitution,a,1,oud,3
n000264-fn000694-291.8424-293.7189,0,substitution,opa's,5,opas,4
n000264-fn000694-293.7189-295.2956,0,substitution,tants,5,tand,4
n000264-fn000694-298.8389-300.6454,1,substitution,realictie,9,reactie,7
n000264-fn000694-301.3231-302.3816,0,substitution,bin,3,ben,3
n000264-fn000694-313.9613-315.7286,1,insertion,<ins>,<ins>,hij,3
n000264-fn000694-313.9613-315.7286,2,substitution,het,3,de,2
n000264-fn000694-313.9613-315.7286,3,substitution,weer,4,vier,4
n000264-fn000694-313.9613-315.7286,4,substitution,vaak,4,vak,3
n000264-fn000694-315.7286-318.4997,0,substitution,verandert,9,veranderd,9
n000264-fn000694-318.4997-321.0766,4,deletion,weer,4,<del>,<del>
n000264-fn000694-318.4997-321.0766,5,substitution,het,3,vierheid,8
n000264-fn000694-321.5312-324.4824,4,substitution,hervest,7,herfst,6
n000264-fn000694-327.4725-329.2041,3,substitution,vaak,4,vak,3
n000264-fn000694-336.5755-339.2857,0,insertion,<ins>,<ins>,doe,3
n000264-fn000694-336.5755-339.2857,1,substitution,dooien,6,je,2
n000264-fn000694-336.5755-339.2857,5,deletion,ga,2,<del>,<del>
n000264-fn000694-339.2857-340.5264,0,substitution,betekent,8,betekend,8
n000264-fn000694-355.1001-357.0079,0,substitution,dichters,8,deurs,5
n000264-fn000694-360.1392-362.0814,0,deletion,gef,3,<del>,<del>
n000264-fn000694-369.4111-371.2071,0,deletion,ouf,3,<del>,<del>
n000264-fn000694-37.2747-39.1366,0,substitution,vaak,4,fuck,4
n000264-fn000694-37.2747-39.1366,1,substitution,en,2,in,2
n000264-fn000694-371.2071-373.2161,1,substitution,en,2,een,3
n000264-fn000694-375.2739-377.1784,0,substitution,liedjes,7,liddes,6
n000264-fn000694-387.4026-390.3966,2,deletion,natuur,6,<del>,<del>
n000264-fn000694-39.1366-40.4320,2,deletion,zij,3,<del>,<del>
n000264-fn000694-391.2888-392.3239,1,substitution,meer,4,weer,4
n000264-fn000694-397.7921-400.0397,0,substitution,zinger,6,zenger,6
n000264-fn000694-40.8781-42.6025,0,deletion,of,2,<del>,<del>
n000264-fn000694-402.0334-405.0103,0,deletion,he,2,<del>,<del>
n000264-fn000694-402.0334-405.0103,3,deletion,belanke,7,<del>,<del>
n000264-fn000694-402.0334-405.0103,4,deletion,no,2,<del>,<del>
n000264-fn000694-414.6596-417.3019,0,substitution,pruimen,7,truimen,7
n000264-fn000694-419.4087-421.2430,2,deletion,n,1,<del>,<del>
n000264-fn000694-422.3239-424.7689,0,deletion,sl,2,<del>,<del>
n000264-fn000694-426.6510-427.9894,0,deletion,ap,2,<del>,<del>
n000264-fn000694-426.6510-427.9894,1,substitution,pel,3,app,3
n000264-fn000694-430.2628-432.2564,3,substitution,en,2,een,3
n000264-fn000694-432.9342-435.1389,3,substitution,nieuw,5,nieuwe,6
n000264-fn000694-444.0934-446.2487,0,substitution,bagage,6,bakje,5
n000264-fn000694-444.0934-446.2487,1,substitution,bagage,6,bakje,5
n000264-fn000694-444.0934-446.2487,2,substitution,letten,6,lede,4
n000264-fn000694-449.9647-451.9339,0,deletion,ora,3,<del>,<del>
n000264-fn000694-449.9647-451.9339,2,substitution,trui,4,trouw,5
n000264-fn000694-453.6537-454.4344,0,substitution,mouwen,6,mooi,4
n000264-fn000694-455.6387-458.0980,2,substitution,wordet,6,wordt,5
n000264-fn000694-455.6387-458.0980,3,substitution,steedes,7,steeds,6
n000264-fn000694-458.4669-461.1435,5,substitution,fiets,5,fietst,6
n000264-fn000694-461.1435-461.9218,0,deletion,elke,4,<del>,<del>
n000264-fn000694-461.1435-461.9218,1,substitution,dag,3,elkaar,6
n000264-fn000694-462.5996-463.7462,1,substitution,leev,4,lijf,4
n000264-fn000694-474.1363-476.6757,0,deletion,om,2,<del>,<del>
n000264-fn000694-474.1363-476.6757,2,substitution,half,4,twee,4
n000264-fn000694-474.1363-476.6757,3,substitution,drie,4,dertig,6
n000264-fn000694-479.0091-479.3471,0,substitution,a,1,at,2
n000264-fn000694-480.1020-481.3888,0,deletion,tle,3,<del>,<del>
n000264-fn000694-480.1020-481.3888,1,substitution,atles,5,atleet,6
n000264-fn000694-482.1781-483.0760,0,substitution,te,2,de,2
n000264-fn000694-482.1781-483.0760,1,substitution,zitten,6,zit,3
n000264-fn000694-483.0760-484.7518,1,deletion,voet,4,<del>,<del>
n000264-fn000694-483.0760-484.7518,2,substitution,baller,6,voetballer,10
n000264-fn000694-485.2837-486.9685,0,substitution,belooft,7,beloofd,7
n000264-fn000694-488.8816-490.7260,1,substitution,contro,6,contra,6
n000264-fn000694-490.7260-492.1621,1,deletion,con,3,<del>,<del>
n000264-fn000694-492.7025-494.4355,0,deletion,contac,6,<del>,<del>
n000264-fn000694-492.7025-494.4355,1,substitution,tuele,5,contact,7
n000264-fn000694-502.6123-503.4101,0,substitution,miet,4,met,3
n000264-fn000694-503.9905-506.0237,0,substitution,mieddagtje,10,middagje,8
n000264-fn000694-503.9905-506.0237,1,substitution,uit,3,oud,3
n000264-fn000694-506.4784-508.2370,0,substitution,uit,3,oud,3
n000264-fn000694-506.4784-508.2370,3,substitution,en,2,in,2
n000264-fn000694-508.6574-509.3899,0,substitution,dutje,5,doetje,6
n000264-fn000694-511.5690-513.4220,2,insertion,<ins>,<ins>,veel,4
n000264-fn000694-511.5690-513.4220,3,substitution,wilde,5,de,2
n000264-fn000694-515.5957-517.5604,0,substitution,kuilen,6,keulen,6
n000264-fn000694-515.5957-517.5604,3,deletion,weg,3,<del>,<del>
n000264-fn000694-518.4269-520.0740,1,substitution,omzielen,8,omzien,6
n000264-fn000694-522.2650-524.4355,0,deletion,de,2,<del>,<del>
n000264-fn000694-522.2650-524.4355,1,substitution,huis,4,thuis,5
n000264-fn000694-524.4355-527.1979,3,deletion,beu,3,<del>,<del>
n000264-fn000694-524.4355-527.1979,4,substitution,nd,2,deur,4
n000264-fn000694-538.2456-539.1462,0,substitution,vitra,5,vitre,5
n000264-fn000694-539.1462-540.9427,0,insertion,<ins>,<ins>,de,2
n000264-fn000694-539.1462-540.9427,1,substitution,vitrage,7,trui,4
n000264-fn000694-541.5175-543.1306,0,substitution,ouderwets,9,ouderwet,8
n000264-fn000694-543.1306-545.3864,4,substitution,en,2,een,3
n000264-fn000694-545.3864-547.1934,0,deletion,mo,2,<del>,<del>
n000264-fn000694-547.6558-548.0065,0,substitution,ien,3,in,2
n000264-fn000694-549.1304-551.0091,0,substitution,intere,6,interieur,9
n000264-fn000694-549.1304-551.0091,1,substitution,intereuxeur,11,interieur,9
n000264-fn000694-552.8827-554.7398,0,substitution,gulden,6,schudden,8
n000264-fn000694-552.8827-554.7398,2,insertion,<ins>,<ins>,al,2
n000264-fn000694-552.8827-554.7398,3,substitution,allang,6,lang,4
n000264-fn000694-557.1893-559.8864,0,substitution,duits,5,deurtje,7
n000264-fn000694-557.1893-559.8864,1,substitution,mark,4,merk,4
n000264-fn000694-557.1893-559.8864,2,substitution,mer,3,merk,4
n000264-fn000694-563.9942-565.7660,1,substitution,een,3,en,2
n000264-fn000694-568.1427-569.3180,2,substitution,wel,3,veel,4
n000264-fn000694-569.8275-570.5812,0,substitution,lusten,6,luisteren,9
n000264-fn000694-570.5812-572.5213,1,substitution,jouw,4,jou,3
n000264-fn000694-572.5213-574.9491,0,substitution,gezeur,6,gezuurd,7
n000264-fn000694-574.9491-577.2987,3,substitution,en,2,een,3
n000264-fn000694-579.7652-582.1258,1,substitution,en,2,een,3
n000264-fn000694-586.4515-587.9647,0,deletion,burg,4,<del>,<del>
n000264-fn000694-586.4515-587.9647,1,substitution,burgermeer,10,burgemeester,12
n000264-fn000694-588.4966-590.8301,0,deletion,burgemee,8,<del>,<del>
n000264-fn000694-592.2714-593.4352,0,substitution,'s,2,is,2
n000264-fn000694-592.2714-593.4352,1,substitution,moeilijk,8,mooi,4
n000264-fn000694-603.7909-605.4500,0,substitution,kapszu,6,cups,4
n000264-fn000694-606.0934-607.8178,0,deletion,kapsio,6,<del>,<del>
n000264-fn000694-606.0934-607.8178,1,substitution,sizo,4,kapsalon,8
n000264-fn000694-609.2218-610.0140,0,substitution,ge,2,re,2
n000264-fn000694-61.1859-62.8009,1,substitution,en,2,een,3
n000264-fn000694-610.0140-612.9411,0,substitution,gelokt,6,gelukt,6
n000264-fn000694-614.9816-616.5258,0,substitution,muis,4,meis,4
n000264-fn000694-614.9816-616.5258,1,substitution,muistje,7,meester,7
n000264-fn000694-619.9269-622.3856,2,deletion,er,2,<del>,<del>
n000264-fn000694-619.9269-622.3856,3,substitution,naar,4,ernaar,6
n000264-fn000694-622.3856-625.1595,0,deletion,het,3,<del>,<del>
n000264-fn000694-629.4352-630.9020,0,substitution,lekkage,7,leuke,5
n000264-fn000694-630.9020-632.1237,2,substitution,dure,4,duur,4
n000264-fn000694-632.6899-635.1178,0,substitution,behang,6,bank,4
n000264-fn000694-632.6899-635.1178,1,substitution,aan,3,en,2
n000264-fn000694-632.6899-635.1178,2,substitution,verva,5,vervang,7
n000264-fn000694-635.6582-637.9402,0,substitution,vervagink,9,verfaring,9
n000264-fn000694-654.1901-655.8459,0,insertion,<ins>,<ins>,raaf,4
n000264-fn000694-654.1901-655.8459,1,substitution,rava,4,rafe,4
n000264-fn000694-656.2352-658.8518,0,substitution,honder,6,honderd,7
n000264-fn000694-659.2893-662.3897,4,deletion,ge,2,<del>,<del>
n000264-fn000694-663.0931-664.5430,1,substitution,socia,5,sociaal,7
n000264-fn000694-669.0674-670.5883,0,deletion,priem,5,<del>,<del>
n000264-fn000694-669.0674-670.5883,1,substitution,priemer,7,premier,7
n000264-fn000694-670.5883-672.2330,0,deletion,m,1,<del>,<del>
n000264-fn000694-672.7478-675.2047,0,substitution,zwa,3,zwaar,5
n000264-fn000694-68.3388-69.0337,1,deletion,gru,3,<del>,<del>
n000264-fn000694-682.1398-684.2845,1,substitution,flatje,6,vlaagtje,8
n000264-fn000694-684.2845-687.1360,4,substitution,leuke,5,leuk,4
n000264-fn000694-687.6593-688.3371,0,substitution,gevonden,8,gewonden,8
n000264-fn000694-688.8003-690.5848,1,substitution,buures,6,bureau,6
n000264-fn000694-69.4798-70.9811,0,substitution,groente,7,groenten,8
n000264-fn000694-693.7219-695.8641,1,deletion,in,2,<del>,<del>
n000264-fn000694-698.1580-699.1532,1,substitution,vie,3,vier,4
n000264-fn000694-699.8052-702.4818,0,deletion,negentien,9,<del>,<del>
n000264-fn000694-699.8052-702.4818,1,deletion,vier,4,<del>,<del>
n000264-fn000694-699.8052-702.4818,2,deletion,en,2,<del>,<del>
n000264-fn000694-699.8052-702.4818,3,substitution,negentig,8,duizendnegenhonderdviernnegentig,32
n000264-fn000694-702.4818-703.5456,0,deletion,uit,3,<del>,<del>
n000264-fn000694-703.5456-705.7108,0,substitution,notarink,8,notering,8
n000264-fn000694-707.6290-708.9936,1,substitution,tokomest,8,toekomst,8
n000264-fn000694-71.7532-74.0814,0,substitution,kleer,5,kleur,5
n000264-fn000694-71.7532-74.0814,2,substitution,andare,6,andere,6
n000264-fn000694-71.7532-74.0814,5,deletion,g,1,<del>,<del>
n000264-fn000694-713.9765-716.8727,0,deletion,outges,6,<del>,<del>
n000264-fn000694-713.9765-716.8727,1,deletion,ti,2,<del>,<del>
n000264-fn000694-713.9765-716.8727,2,substitution,gestippeld,10,uitgespeeld,11
n000264-fn000694-85.2631-86.8707,0,deletion,er,2,<del>,<del>
n000264-fn000694-85.2631-86.8707,1,substitution,voor,4,ervoor,6
n000264-fn000694-96.8599-98.8192,0,insertion,<ins>,<ins>,tweede,6
n000264-fn000694-96.8599-98.8192,1,substitution,teweedehandes,13,hand,4
